"id","film.person","film.href","film","film.person.href","award","Year","Won","past.nom","past.win","other.wins","other.noms","runtime","drama","comedy","biopic","rom","action","date","tiff.premiere","bafta","globes","sag","dga","script.nom","edit.nom","direct.nom","picture.nom","domestic.gross","budget","rating","adapted","age","wga","eddie","Hot","Dark","Ethnicity","Sexuality","Nationality","fall","white","black","american","british","R.rated","critic"
"Nine Best Supporting Actress","Penélope Cruz","http://www.imdb.com/title/tt0875034/","Nine","http://www.imdb.com/name/nm0004851/","Best Supporting Actress",2010,0,NA,NA,5,35,118,1,0,0,1,0,"December",0,0,0,0,0,0,0,0,0,19.676965,80,"PG-13",1,36,0,0,0,0,"Hispanic","Straight","Spain",1,0,0,0,0,0,0
"Nixon Best Actor","Anthony Hopkins","http://www.imdb.com/title/tt0113987/","Nixon","http://www.imdb.com/name/nm0000164/","Best Actor",1996,0,2,1,10,8,192,1,0,1,0,0,"December",0,0,0,0,0,1,0,0,0,13.681765,44,"R",0,59,0,0,0,0,"White","Straight","United States",1,1,0,1,0,1,0
"Nixon Best Supporting Actress","Joan Allen","http://www.imdb.com/title/tt0113987/","Nixon","http://www.imdb.com/name/nm0000260/","Best Supporting Actress",1996,0,0,0,10,8,192,1,0,1,0,0,"December",0,0,0,0,0,1,0,0,0,13.681765,44,"R",0,40,0,0,0,0,"White","Straight","United States",1,1,0,1,0,1,0
"No Country for Old Men Best Director","Ethan Coen","http://www.imdb.com/title/tt0477348/","No Country for Old Men","http://www.imdb.com/name/nm0001053/","Best Director",2008,1,4,1,110,51,122,1,0,0,0,0,"November",1,1,0,0,1,1,1,1,1,74.283625,25,"R",1,51,1,0,0,1,"White","Straight","United States",1,1,0,1,0,1,1
"No Country for Old Men Best Picture",NA,"http://www.imdb.com/title/tt0477348/","No Country for Old Men",NA,"Best Picture",2008,1,NA,NA,110,51,122,1,0,0,0,0,"November",1,0,0,0,1,1,1,1,1,74.283625,25,"R",1,NA,1,0,0,1,NA,NA,NA,1,NA,NA,NA,NA,1,1
"No Country for Old Men Best Supporting Actor","Javier Bardem","http://www.imdb.com/title/tt0477348/","No Country for Old Men","http://www.imdb.com/name/nm0000849/","Best Supporting Actor",2008,1,1,0,110,51,122,1,0,0,0,0,"November",1,1,1,1,1,1,1,1,1,74.283625,25,"R",1,39,1,0,0,1,"Hispanic","Straight","Spain",1,0,0,0,0,1,1
"Nobody's Fool Best Actor","Paul Newman","http://www.imdb.com/title/tt0110684/","Nobody's Fool","http://www.imdb.com/name/nm0000056/","Best Actor",1995,0,9,1,5,6,110,1,1,0,0,0,"December",0,0,0,0,0,1,0,0,0,39.491975,NA,"R",1,70,0,0,0,0,"White","Straight","United States",1,1,0,1,0,1,NA
"Norma Rae Best Actress","Sally Field","http://www.imdb.com/title/tt0079638/","Norma Rae","http://www.imdb.com/name/nm0000398/","Best Actress",1980,1,0,0,10,6,110,1,0,0,0,0,"March",0,0,1,NA,0,1,0,0,1,22.228,NA,"PG",0,34,0,0,1,0,"White","Straight","United States",0,1,0,1,0,0,NA
"Norma Rae Best Picture",NA,"http://www.imdb.com/title/tt0079638/","Norma Rae",NA,"Best Picture",1980,0,NA,NA,10,6,110,1,0,0,0,0,"March",0,0,0,NA,0,1,0,0,1,22.228,NA,"PG",0,NA,0,0,1,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA
"North Country Best Actress","Charlize Theron","http://www.imdb.com/title/tt0395972/","North Country","http://www.imdb.com/name/nm0000234/","Best Actress",2006,0,1,1,3,15,126,1,0,0,0,0,"October",1,0,0,0,0,0,0,0,0,18.337722,35,"R",1,31,0,0,0,1,"White","Straight","United States",0,1,0,1,0,1,0
"North Country Best Supporting Actress","Frances McDormand","http://www.imdb.com/title/tt0395972/","North Country","http://www.imdb.com/name/nm0000531/","Best Supporting Actress",2006,0,3,1,3,15,126,1,0,0,0,0,"October",1,0,0,0,0,0,0,0,0,18.337722,35,"R",1,49,0,0,0,1,"White","Straight","United States",0,1,0,1,0,1,0
"Notes on a Scandal Best Actress","Judi Dench","http://www.imdb.com/title/tt0465551/","Notes on a Scandal","http://www.imdb.com/name/nm0001132/","Best Actress",2007,0,5,1,15,38,92,1,0,0,0,0,"December",0,0,0,0,0,1,0,0,0,17.510118,27.5,"R",1,73,0,0,0,0,"White","Straight","Great Britain",1,1,0,0,1,1,0
"Notes on a Scandal Best Supporting Actress","Cate Blanchett","http://www.imdb.com/title/tt0465551/","Notes on a Scandal","http://www.imdb.com/name/nm0000949/","Best Supporting Actress",2007,0,2,1,15,38,92,1,0,0,0,0,"December",0,0,0,0,0,1,0,0,0,17.510118,27.5,"R",1,38,0,0,0,0,"White","Straight","Australia",1,1,0,0,0,1,0
"On Golden Pond Best Actor","Henry Fonda","http://www.imdb.com/title/tt0082846/","On Golden Pond","http://www.imdb.com/name/nm0000020/","Best Actor",1982,1,2,0,14,20,109,1,0,0,0,0,"December",0,0,1,NA,0,1,1,1,1,119.285432,NA,"PG",1,77,1,0,0,0,"White","Straight","United States",1,1,0,1,0,0,NA
"On Golden Pond Best Actress","Katharine Hepburn","http://www.imdb.com/title/tt0082846/","On Golden Pond","http://www.imdb.com/name/nm0000031/","Best Actress",1982,1,11,3,14,20,109,1,0,0,0,0,"December",0,1,0,NA,0,1,1,1,1,119.285432,NA,"PG",1,75,1,0,0,0,"White","Bisexual","United States",1,1,0,1,0,0,NA
"On Golden Pond Best Director","Mark Rydell","http://www.imdb.com/title/tt0082846/","On Golden Pond","http://www.imdb.com/name/nm0753073/","Best Director",1982,0,0,0,14,20,109,1,0,0,0,0,"December",0,0,0,NA,0,1,1,1,1,119.285432,NA,"PG",1,53,1,0,0,0,"White","Straight","United States",1,1,0,1,0,0,NA
"On Golden Pond Best Picture",NA,"http://www.imdb.com/title/tt0082846/","On Golden Pond",NA,"Best Picture",1982,0,NA,NA,14,20,109,1,0,0,0,0,"December",0,0,1,NA,0,1,1,1,1,119.285432,NA,"PG",1,NA,1,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,0,NA
"On Golden Pond Best Supporting Actress","Jane Fonda","http://www.imdb.com/title/tt0082846/","On Golden Pond","http://www.imdb.com/name/nm0000404/","Best Supporting Actress",1982,0,5,2,14,20,109,1,0,0,0,0,"December",0,0,0,NA,0,1,1,1,1,119.285432,NA,"PG",1,45,1,0,0,0,"White","Straight","United States",1,1,0,1,0,0,NA
"Once Is Not Enough Best Supporting Actress","Brenda Vaccaro","http://www.imdb.com/title/tt0073190/","Once Is Not Enough","http://www.imdb.com/name/nm0882853/","Best Supporting Actress",1976,0,0,0,1,NA,121,1,0,0,1,0,"June",0,0,1,NA,0,0,0,0,0,15.700729,NA,"R",1,37,0,0,0,0,"White","Straight","United States",0,1,0,1,0,1,NA
"One Flew Over the Cuckoo's Nest Best Actor","Jack Nicholson","http://www.imdb.com/title/tt0073486/","One Flew Over the Cuckoo's Nest","http://www.imdb.com/name/nm0000197/","Best Actor",1976,1,4,0,30,12,133,1,0,0,0,0,"November",0,1,1,NA,1,1,1,1,1,108.981275,3,"R",1,39,1,0,0,0,"White","Straight","United States",1,1,0,1,0,1,NA
"One Flew Over the Cuckoo's Nest Best Actress","Louise Fletcher","http://www.imdb.com/title/tt0073486/","One Flew Over the Cuckoo's Nest","http://www.imdb.com/name/nm0001221/","Best Actress",1976,1,0,0,30,12,133,1,0,0,0,0,"November",0,1,1,NA,1,1,1,1,1,108.981275,3,"R",1,42,1,0,0,0,"White","Straight","United States",1,1,0,1,0,1,NA
"One Flew Over the Cuckoo's Nest Best Director","Milos Forman","http://www.imdb.com/title/tt0073486/","One Flew Over the Cuckoo's Nest","http://www.imdb.com/name/nm0001232/","Best Director",1976,1,0,0,30,12,133,1,0,0,0,0,"November",0,1,1,NA,1,1,1,1,1,108.981275,3,"R",1,44,1,0,0,0,"White","Straight","United States",1,1,0,1,0,1,NA
"One Flew Over the Cuckoo's Nest Best Picture",NA,"http://www.imdb.com/title/tt0073486/","One Flew Over the Cuckoo's Nest",NA,"Best Picture",1976,1,NA,NA,30,12,133,1,0,0,0,0,"November",0,1,1,NA,1,1,1,1,1,108.981275,3,"R",1,NA,1,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,1,NA
"One Flew Over the Cuckoo's Nest Best Supporting Actor","Brad Dourif","http://www.imdb.com/title/tt0073486/","One Flew Over the Cuckoo's Nest","http://www.imdb.com/name/nm0000374/","Best Supporting Actor",1976,0,0,0,30,12,133,1,0,0,0,0,"November",0,1,0,NA,1,1,1,1,1,108.981275,3,"R",1,26,1,0,0,0,"White","Straight","United States",1,1,0,1,0,1,NA
"One True Thing Best Actress","Meryl Streep","http://www.imdb.com/title/tt0120776/","One True Thing","http://www.imdb.com/name/nm0000658/","Best Actress",1999,0,10,2,1,5,127,1,0,0,0,0,"September",0,0,0,0,0,0,0,0,0,23.24584,30,"R",1,50,0,0,0,0,"White","Straight","United States",0,1,0,1,0,1,0
"Only When I Laugh Best Actress","Marsha Mason","http://www.imdb.com/title/tt0082853/","Only When I Laugh","http://www.imdb.com/name/nm0556850/","Best Actress",1982,0,3,0,2,5,120,1,1,0,0,0,"September",0,0,0,NA,0,0,0,0,0,25.524778,NA,"R",1,40,0,0,0,0,"White","Straight","United States",0,1,0,1,0,1,NA
"Only When I Laugh Best Supporting Actor","James Coco","http://www.imdb.com/title/tt0082853/","Only When I Laugh","http://www.imdb.com/name/nm0168394/","Best Supporting Actor",1982,0,0,0,2,5,120,1,1,0,0,0,"September",0,0,0,NA,0,0,0,0,0,25.524778,NA,"R",1,52,0,0,0,0,"White","Gay","United States",0,1,0,1,0,1,NA
"Only When I Laugh Best Supporting Actress","Joan Hackett","http://www.imdb.com/title/tt0082853/","Only When I Laugh","http://www.imdb.com/name/nm0352466/","Best Supporting Actress",1982,0,0,0,2,5,120,1,1,0,0,0,"September",0,0,1,NA,0,0,0,0,0,25.524778,NA,"R",1,48,0,0,0,0,"White","Straight","United States",0,1,0,1,0,1,NA
"Ordinary People Best Actress","Mary Tyler Moore","http://www.imdb.com/title/tt0081283/","Ordinary People","http://www.imdb.com/name/nm0001546/","Best Actress",1981,0,0,0,20,9,124,1,0,0,0,0,"September",0,0,1,NA,1,1,0,1,1,54.766923,6,"R",1,45,1,0,0,0,"White","Straight","United States",0,1,0,1,0,1,NA
"Ordinary People Best Director","Robert Redford","http://www.imdb.com/title/tt0081283/","Ordinary People","http://www.imdb.com/name/nm0000602/","Best Director",1981,1,1,0,20,9,124,1,0,0,0,0,"September",0,0,1,NA,1,1,0,1,1,54.766923,6,"R",1,45,1,0,0,0,"White","Straight","United States",0,1,0,1,0,1,NA
"Ordinary People Best Picture",NA,"http://www.imdb.com/title/tt0081283/","Ordinary People",NA,"Best Picture",1981,1,NA,NA,20,9,124,1,0,0,0,0,"September",0,0,1,NA,1,1,0,1,1,54.766923,6,"R",1,NA,1,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,NA
"Ordinary People Best Supporting Actor","Judd Hirsch","http://www.imdb.com/title/tt0081283/","Ordinary People","http://www.imdb.com/name/nm0002139/","Best Supporting Actor",1981,0,0,0,20,9,124,1,0,0,0,0,"September",0,0,1,NA,1,1,0,1,1,54.766923,6,"R",1,46,1,0,0,0,"White","Straight","United States",0,1,0,1,0,1,NA
"Ordinary People Best Supporting Actor","Timothy Hutton","http://www.imdb.com/title/tt0081283/","Ordinary People","http://www.imdb.com/name/nm0000459/","Best Supporting Actor",1981,1,0,0,20,9,124,1,0,0,0,0,"September",0,0,1,NA,1,1,0,1,1,54.766923,6,"R",1,21,1,0,0,0,"White","Straight","United States",0,1,0,1,0,1,NA
"Out of Africa Best Actress","Meryl Streep","http://www.imdb.com/title/tt0089755/","Out of Africa","http://www.imdb.com/name/nm0000658/","Best Actress",1986,0,5,2,25,24,161,1,0,1,1,0,"December",0,0,0,NA,0,1,1,1,1,87.071205,31,"PG",1,37,0,0,0,0,"White","Straight","United States",1,1,0,1,0,0,NA
"Out of Africa Best Director","Sydney Pollack","http://www.imdb.com/title/tt0089755/","Out of Africa","http://www.imdb.com/name/nm0001628/","Best Director",1986,1,3,0,25,24,161,1,0,1,1,0,"December",0,0,0,NA,0,1,1,1,1,87.071205,31,"PG",1,52,0,0,0,0,"White","Straight","United States",1,1,0,1,0,0,NA
"Out of Africa Best Picture",NA,"http://www.imdb.com/title/tt0089755/","Out of Africa",NA,"Best Picture",1986,1,NA,NA,25,24,161,1,0,1,1,0,"December",0,0,1,NA,0,1,1,1,1,87.071205,31,"PG",1,NA,0,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,0,NA
"Out of Africa Best Supporting Actor","Klaus Maria Brandauer","http://www.imdb.com/title/tt0089755/","Out of Africa","http://www.imdb.com/name/nm0001970/","Best Supporting Actor",1986,0,0,0,25,24,161,1,0,1,1,0,"December",0,0,1,NA,0,1,1,1,1,87.071205,31,"PG",1,43,0,0,0,0,"White","Straight","Austria",1,1,0,0,0,0,NA
"Paper Moon Best Supporting Actress","Madeline Kahn","http://www.imdb.com/title/tt0070510/","Paper Moon","http://www.imdb.com/name/nm0001404/","Best Supporting Actress",1974,0,0,0,7,9,102,1,1,0,0,0,"May",0,0,0,NA,0,1,0,0,0,30.933743,NA,"PG",1,32,0,0,0,0,"White","Straight","United States",0,1,0,1,0,0,NA
"Paper Moon Best Supporting Actress","Tatum O'Neal","http://www.imdb.com/title/tt0070510/","Paper Moon","http://www.imdb.com/name/nm0001575/","Best Supporting Actress",1974,1,0,0,7,9,102,1,1,0,0,0,"May",0,0,0,NA,0,1,0,0,0,30.933743,NA,"PG",1,11,0,0,0,0,"White","Straight","United States",0,1,0,1,0,0,NA
"Parenthood Best Supporting Actress","Dianne Wiest","http://www.imdb.com/title/tt0098067/","Parenthood","http://www.imdb.com/name/nm0001848/","Best Supporting Actress",1990,0,1,1,4,10,124,1,1,0,0,0,"July",0,0,0,NA,0,0,0,0,0,100.04783,NA,"PG-13",0,42,0,0,0,0,"White","Straight","United States",0,1,0,1,0,0,NA
"Passion Fish Best Actress","Mary McDonnell","http://www.imdb.com/title/tt0105107/","Passion Fish","http://www.imdb.com/name/nm0001521/","Best Actress",1993,0,1,0,4,5,135,1,0,0,0,0,"December",0,0,0,NA,0,1,0,0,0,4.814619,NA,"R",0,41,0,0,0,0,"White","Straight","United States",1,1,0,1,0,1,NA
"Patton Best Actor","George C. Scott","http://www.imdb.com/title/tt0066206/","Patton","http://www.imdb.com/name/nm0001715/","Best Actor",1971,1,2,0,18,7,172,1,0,1,0,0,"February",0,0,1,NA,1,1,1,1,1,61.749765,12,"PG",1,44,1,1,0,0,"White","Straight","United States",0,1,0,1,0,0,NA
"Patton Best Director","Franklin J. Schaffner","http://www.imdb.com/title/tt0066206/","Patton","http://www.imdb.com/name/nm0769874/","Best Director",1971,1,0,0,18,7,172,1,0,1,0,0,"February",0,0,0,NA,1,1,1,1,1,61.749765,12,"PG",1,51,1,1,0,0,"White","Straight","United States",0,1,0,1,0,0,NA
"Patton Best Picture",NA,"http://www.imdb.com/title/tt0066206/","Patton",NA,"Best Picture",1971,1,NA,NA,18,7,172,1,0,1,0,0,"February",0,0,0,NA,1,1,1,1,1,61.749765,12,"PG",1,NA,1,1,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA
"Peggy Sue Got Married Best Actress","Kathleen Turner","http://www.imdb.com/title/tt0091738/","Peggy Sue Got Married","http://www.imdb.com/name/nm0000678/","Best Actress",1987,0,0,0,5,7,103,1,1,0,0,0,"October",0,0,0,NA,0,0,0,0,0,41.382841,18,"PG-13",0,33,0,0,0,0,"White","Straight","United States",0,1,0,1,0,0,NA
"Pelle the Conqueror Best Actor","Max von Sydow","http://www.imdb.com/title/tt0093713/","Pelle the Conqueror","http://www.imdb.com/name/nm0001884/","Best Actor",1989,0,0,0,22,5,157,1,0,0,0,0,"December",0,0,0,NA,0,0,0,0,0,2.053931,NA,"PG-13",1,60,0,0,1,0,"White","Straight","Sweden",1,1,0,0,0,0,NA
"Pete 'n' Tillie Best Supporting Actress","Geraldine Page","http://www.imdb.com/title/tt0069080/","Pete 'n' Tillie","http://www.imdb.com/name/nm0656183/","Best Supporting Actress",1973,0,4,0,1,4,100,1,1,0,1,0,"December",0,0,0,NA,0,1,0,0,0,NA,NA,NA,1,49,0,0,0,0,"White","Straight","United States",1,1,0,1,0,NA,NA
"Philadelphia Best Actor","Tom Hanks","http://www.imdb.com/title/tt0107818/","Philadelphia","http://www.imdb.com/name/nm0000158/","Best Actor",1994,1,1,0,11,14,125,1,0,0,0,0,"December",0,0,1,NA,0,1,0,0,0,77.44644,26,"PG-13",0,38,0,0,1,0,"White","Straight","United States",1,1,0,1,0,0,NA
"Pieces of April Best Supporting Actress","Patricia Clarkson","http://www.imdb.com/title/tt0311648/","Pieces of April","http://www.imdb.com/name/nm0165101/","Best Supporting Actress",2004,0,0,0,17,16,80,1,1,0,0,0,"October",1,0,0,0,0,0,0,0,0,2.528664,0.3,"PG-13",0,45,0,0,0,0,"White","Straight","United States",0,1,0,1,0,0,0
"Pirates of the Caribbean: The Curse of the Black Pearl Best Actor","Johnny Depp","http://www.imdb.com/title/tt0325980/","Pirates of the Caribbean: The Curse of the Black Pearl","http://www.imdb.com/name/nm0000136/","Best Actor",2004,0,0,0,28,70,143,0,0,0,0,1,"July",0,0,0,1,0,0,0,0,0,305.413918,140,"PG-13",0,41,0,0,0,0,"White","Straight","United States",0,1,0,1,0,0,0
"Places in the Heart Best Actress","Sally Field","http://www.imdb.com/title/tt0087921/","Places in the Heart","http://www.imdb.com/name/nm0000398/","Best Actress",1985,1,1,1,13,11,111,1,0,0,0,0,"September",0,0,1,NA,0,1,0,1,1,34.901614,NA,"PG",0,39,0,0,1,0,"White","Straight","United States",0,1,0,1,0,0,NA
"Places in the Heart Best Director","Robert Benton","http://www.imdb.com/title/tt0087921/","Places in the Heart","http://www.imdb.com/name/nm0000914/","Best Director",1985,0,4,2,13,11,111,1,0,0,0,0,"September",0,0,0,NA,0,1,0,1,1,34.901614,NA,"PG",0,53,0,0,1,0,"White","Straight","United States",0,1,0,1,0,0,NA
"Places in the Heart Best Picture",NA,"http://www.imdb.com/title/tt0087921/","Places in the Heart",NA,"Best Picture",1985,0,NA,NA,13,11,111,1,0,0,0,0,"September",0,0,0,NA,0,1,0,1,1,34.901614,NA,"PG",0,NA,0,0,1,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA
"Places in the Heart Best Supporting Actor","John Malkovich","http://www.imdb.com/title/tt0087921/","Places in the Heart","http://www.imdb.com/name/nm0000518/","Best Supporting Actor",1985,0,0,0,13,11,111,1,0,0,0,0,"September",0,0,0,NA,0,1,0,1,1,34.901614,NA,"PG",0,32,0,0,1,0,"White","Straight","United States",0,1,0,1,0,0,NA
"Places in the Heart Best Supporting Actress","Lindsay Crouse","http://www.imdb.com/title/tt0087921/","Places in the Heart","http://www.imdb.com/name/nm0001080/","Best Supporting Actress",1985,0,0,0,13,11,111,1,0,0,0,0,"September",0,0,0,NA,0,1,0,1,1,34.901614,NA,"PG",0,37,0,0,1,0,"White","Straight","United States",0,1,0,1,0,0,NA
"Platoon Best Director","Oliver Stone","http://www.imdb.com/title/tt0091763/","Platoon","http://www.imdb.com/name/nm0000231/","Best Director",1987,1,1,1,22,10,120,1,0,0,0,1,"December",0,1,1,NA,1,1,1,1,1,138.530565,6,"R",0,41,0,1,0,1,"White","Straight","United States",1,1,0,1,0,1,NA
"Platoon Best Picture",NA,"http://www.imdb.com/title/tt0091763/","Platoon",NA,"Best Picture",1987,1,NA,NA,22,10,120,1,0,0,0,1,"December",0,0,1,NA,1,1,1,1,1,138.530565,6,"R",0,NA,0,1,0,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA
"Platoon Best Supporting Actor","Tom Berenger","http://www.imdb.com/title/tt0091763/","Platoon","http://www.imdb.com/name/nm0000297/","Best Supporting Actor",1987,0,0,0,22,10,120,1,0,0,0,1,"December",0,0,1,NA,1,1,1,1,1,138.530565,6,"R",0,38,0,1,0,1,"White","Straight","United States",1,1,0,1,0,1,NA
"Platoon Best Supporting Actor","Willem Dafoe","http://www.imdb.com/title/tt0091763/","Platoon","http://www.imdb.com/name/nm0000353/","Best Supporting Actor",1987,0,0,0,22,10,120,1,0,0,0,1,"December",0,0,1,NA,1,1,1,1,1,138.530565,6,"R",0,32,0,1,0,1,"White","Straight","United States",1,1,0,1,0,1,NA
"Pollock Best Actor","Ed Harris","http://www.imdb.com/title/tt0183659/","Pollock","http://www.imdb.com/name/nm0000438/","Best Actor",2001,0,2,0,3,5,122,1,0,1,0,0,"December",1,0,0,0,0,0,0,0,0,8.598593,6,"R",1,51,0,0,0,0,"White","Straight","United States",1,1,0,1,0,1,0
"Pollock Best Supporting Actress","Marcia Gay Harden","http://www.imdb.com/title/tt0183659/","Pollock","http://www.imdb.com/name/nm0001315/","Best Supporting Actress",2001,1,0,0,3,5,122,1,0,1,0,0,"December",1,0,0,0,0,0,0,0,0,8.598593,6,"R",1,42,0,0,0,0,"White","Straight","United States",1,1,0,1,0,1,0
"Postcards from the Edge Best Actress","Meryl Streep","http://www.imdb.com/title/tt0100395/","Postcards from the Edge","http://www.imdb.com/name/nm0000658/","Best Actress",1991,0,8,2,2,10,101,1,1,0,0,0,"September",0,0,0,NA,0,0,0,0,0,39.071603,NA,"R",1,42,0,0,0,1,"White","Straight","United States",0,1,0,1,0,1,NA
"Precious Best Actress","Gabourey Sidibe","http://www.imdb.com/title/tt0929632/","Precious","http://www.imdb.com/name/nm2829737/","Best Actress",2010,0,0,0,79,49,110,1,0,0,0,0,"November",1,0,0,0,0,1,1,1,1,47.566524,10,"R",1,27,0,0,0,1,"Black","Straight","United States",1,0,1,1,0,1,0
"Precious Best Director","Lee Daniels","http://www.imdb.com/title/tt0929632/","Precious","http://www.imdb.com/name/nm0200005/","Best Director",2010,0,0,0,79,49,110,1,0,0,0,0,"November",1,0,0,0,0,1,1,1,1,47.566524,10,"R",1,51,0,0,0,1,"White","Straight","United States",1,1,0,1,0,1,0
"Precious Best Picture",NA,"http://www.imdb.com/title/tt0929632/","Precious",NA,"Best Picture",2010,0,NA,NA,79,49,110,1,0,0,0,0,"November",1,0,0,0,0,1,1,1,1,47.566524,10,"R",1,NA,0,0,0,1,NA,NA,NA,1,NA,NA,NA,NA,1,0
"Precious Best Supporting Actress","Mo'Nique","http://www.imdb.com/title/tt0929632/","Precious","http://www.imdb.com/name/nm0594898/","Best Supporting Actress",2010,1,0,0,79,49,110,1,0,0,0,0,"November",1,1,1,1,0,1,1,1,1,47.566524,10,"R",1,43,0,0,0,1,"Black","Straight","United States",1,0,1,1,0,1,1
"Pretty Woman Best Actress","Julia Roberts","http://www.imdb.com/title/tt0100405/","Pretty Woman","http://www.imdb.com/name/nm0000210/","Best Actress",1991,0,1,0,7,10,119,0,1,0,1,0,"March",0,0,0,NA,0,0,0,0,0,178.406268,14,"R",0,24,0,0,0,0,"White","Straight","United States",0,1,0,1,0,1,NA
"Pride & Prejudice Best Actress","Keira Knightley","http://www.imdb.com/title/tt0414387/","Pride & Prejudice","http://www.imdb.com/name/nm0461136/","Best Actress",2006,0,0,0,15,35,129,1,0,0,1,0,"November",1,0,0,0,0,0,0,0,0,38.405088,NA,"PG",1,21,0,0,0,0,"White","Straight","Great Britain",1,1,0,0,1,0,0
"Primal Fear Best Supporting Actor","Edward Norton","http://www.imdb.com/title/tt0117381/","Primal Fear","http://www.imdb.com/name/nm0001570/","Best Supporting Actor",1997,0,0,0,10,6,129,1,0,0,0,0,"April",0,0,1,0,0,0,0,0,0,56.116183,NA,"R",1,28,0,0,0,0,"White","Straight","United States",0,1,0,1,0,1,0
"Primary Colors Best Supporting Actress","Kathy Bates","http://www.imdb.com/title/tt0119942/","Primary Colors","http://www.imdb.com/name/nm0000870/","Best Supporting Actress",1999,0,1,1,12,15,143,1,1,0,0,0,"March",0,0,0,1,0,1,0,0,0,39.001187,65,"R",1,51,0,0,0,1,"White","Straight","United States",0,1,0,1,0,1,0
"Private Benjamin Best Actress","Goldie Hawn","http://www.imdb.com/title/tt0081375/","Private Benjamin","http://www.imdb.com/name/nm0000443/","Best Actress",1981,0,1,1,3,1,109,0,1,0,0,0,"October",0,0,0,NA,0,1,0,0,0,69.847348,15,"R",0,36,0,0,0,0,"White","Straight","United States",0,1,0,1,0,1,NA
